SPECIES,Triphoturus_nigrescens,Benthosema_fibulatum,Benthosema_glaciale,Benthosema_panamense,Benthosema_suborbitale,Bolinichthys_distofax,Bolinichthys_indicus,Bolinichthys_longipes,Bolinichthys_nikolayi,Bolinichthys_photothorax,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Centrobranchus_andreae,Centrobranchus_choerocephalus,Centrobranchus_nigroocellatus,Ceratoscopelus_maderensis,Ceratoscopelus_townsendi,Ceratoscopelus_warmingii,Diaphus_aliciae,Diaphus_anderseni,Diaphus_arabicus,Diaphus_bertelseni,Diaphus_brachycephalus,Diaphus_danae,Diaphus_diadematus,Diaphus_diademophilus,Diaphus_dumerilii,Diaphus_effulgens,Diaphus_fragilis,Diaphus_fulgens,Diaphus_garmani,Diaphus_holti,Diaphus_hudsoni,Diaphus_jenseni,Diaphus_luetkeni,Diaphus_malayanus,Diaphus_meadi,Diaphus_metopoclampus,Diaphus_mollis,Diaphus_nielseni,Diaphus_ostenfeldi,Diaphus_pacificus,Diaphus_parri,Diaphus_perspicillatus,Diaphus_phillipsi,Diaphus_problematicus,Diaphus_rafinesquii,Diaphus_regani,Diaphus_richardsoni,Diaphus_schmidti,Diaphus_signatus,Diaphus_splendidus,Diaphus_subtilis,Diaphus_termophilus,Diaphus_theta,Diaphus_thiollierei,Diaphus_vanhoeffeni,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_panurgus,Electrona_antarctica,Electrona_carlsbergi,Electrona_paucirastra,Electrona_risso,Electrona_subaspera,Gonichthys_barnesi,Gonichthys_cocco,Gonichthys_tenuiculus,Gymnoscopelus_bolini,Gymnoscopelus_braueri,Gymnoscopelus_fraseri,Gymnoscopelus_nicholsi,Gymnoscopelus_opisthopterus,Gymnoscopelus_piabilis,Hintonia_candens,Hygophum_atratum,Hygophum_benoiti,Hygophum_hanseni,Hygophum_hygomii,Hygophum_macrochir,Hygophum_proximum,Hygophum_reinhardtii,Hygophum_taaningi,Krefftichthys_anderssoni,Lampadena_anomala,Lampadena_chavesi,Lampadena_luminosa,Lampadena_notialis,Lampadena_pontifex,Lampadena_speculigera,Lampadena_urophaos,Lampanyctodes_hectoris,Lampanyctus_alatus,Lampanyctus_australis,Lampanyctus_crocodilus,Lampanyctus_festivus,Lampanyctus_hubbsi,Lampanyctus_intricarius,Lampanyctus_iselinoides,Lampanyctus_jordani,Lampanyctus_lepidolychnus,Lampanyctus_macdonaldi,Lampanyctus_macropterus,Lampanyctus_nobilis,Lampanyctus_omostigma,Lampanyctus_parvicauda,Lampanyctus_photonotus,Lampanyctus_pusillus,Lampanyctus_steinbecki,Lampanyctus_tenuiformis,Lampanyctus_turneri,Lampanyctus_vadulus,Lampichthys_procerus,Lepidophanes_gaussi,Lepidophanes_guentheri,Lobianchia_dofleini,Lobianchia_gemellarii,Loweina_interrupta,Loweina_rara,Metelectrona_ventralis,Myctophum_affine,Myctophum_asperum,Myctophum_aurolaternatum,Myctophum_brachygnathum,Myctophum_lychnobium,Myctophum_nitidulum,Myctophum_obtusirostre,Myctophum_phengodes,Myctophum_punctatum,Myctophum_selenops,Myctophum_spinosum,Nannobrachium_achirus,Nannobrachium_atrum,Nannobrachium_cuprarium,Nannobrachium_idostigma,Nannobrachium_isaacsi,Nannobrachium_lineatum,Nannobrachium_nigrum,Nannobrachium_regale,Nannobrachium_ritteri,Nannobrachium_wisneri,Notolychnus_valdiviae,Parvilux_ingens,Protomyctophum_andriashevi,Protomyctophum_arcticum,Protomyctophum_bolini,Protomyctophum_crockeri,Protomyctophum_normani,Protomyctophum_parallelum,Protomyctophum_subparallelum,Protomyctophum_tenisoni,Protomyctophum_thompsoni,Scopelopsis_multipunctatus,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Symbolophorus_barnardi,Symbolophorus_boops,Symbolophorus_californiensis,Symbolophorus_evermanni,Symbolophorus_kreffti,Symbolophorus_rufinus,Symbolophorus_veranyi,Taaningichthys_bathyphilus,Taaningichthys_minimus,Taaningichthys_paurolychnus,Tarletonbeania_crenularis,Tarletonbeania_taylori,Triphoturus_mexicanus
Diogenichthys_laternatus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.055441297,0,0,0.008274942,0.110880837,0.000210163,0.002551338,0.000207085,0.883914325,0.001350363,9.26E-05,0,0.000501733,0,0.001799397,0,0.636295802,9.33E-05,0.022647094,0.002129069,0.033879195,0.280413792,0.189704044,0.000160509,0.000701703,0.116625202,5.79E-05,0.125151892,0,0.006736131,0.000196681,0.138453206,0.022989768,0.064981176,0.038367059,9.33E-05,0.070307688,0.371449027,0.027153538,0.019747449,0.00459699,0,0.002868892,0.183413398,0.142417281,0.648162351,0.561251266,0,0.008120951,0.267238868,0.21736967,0.024465567,0.075363865,0.048033921,8.57E-05,0.000207085,0.029711152,0.056937503,0.000143952,0.220762831,0.030922195,0.000207085,0.167598173,0.589318171,0.068899285,0.289196351,0.216864056,0.144258592,0.017150196,9.33E-05,0.08154561,0.1853827,0.007891781,0.029579227,0,0.64284812,0.000855446,0.09792136,0.143518381,0.037095099,0.092696639,0.015103986,0.148639,0.080723891,3.32E-05,0,0.000366824,0.066155555,0,0.014080173,0.029428452,0.000732849,0.012639617,0.01190809,0.020699409,0.017455188,0.043001387,0.016689883,0.045454598,0.300916811,0.020821911,0.100483094,0.000291692,0.141903362,0.022947494,0.196063829,0.019179319,0.00141466,0.683185458
Diogenichthys_panurgus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0,0.002542765,0.017827827,0.15878712,0.003411647,0.065352751,0.038221382,0.06655304,0.006719445,0.000105939,3.98E-05,0.000359708,7.05E-06,0.007286285,0.001522441,0.025935243,0.005832102,0.04631067,0.177418763,0.149739256,0.473461027,0.180482297,0.038398103,0.000607874,0.285768444,0.079689103,0.446315846,0.057935584,0.017430505,0.048283575,0.119779394,0.06300106,0.327182071,0.095194158,0.004566506,0.220100407,0.149742489,0.043771552,0.000396011,0,0.114855776,0.009206351,0.626930232,0.441123094,0.107121186,0.015921376,0.031463413,0.098651484,0.29031132,0.355475382,0.489278354,0.456529791,0.067854075,0.03383574,0.038952411,0.129226502,0.244709357,0.068092318,0.143430956,0.054133422,0.039104119,0.394447923,0.383838855,0.542332526,0.389996759,0.31678846,0.330193666,0.133178086,0.00202143,0.273281253,0.502949927,0.070377551,0.131485112,0.023452479,0.037564069,0.025155702,0.19204596,0.275793106,0.001190069,0.004952009,0.000617115,0.305613429,0.000803933,0.000870926,0.000271436,0.000250458,0.000198684,0.024410922,0.000853519,0.009333509,0.000691089,0,0.258664635,0,0,0.120385799,0.047953582,0.001467766,0.454750796,0.020067159,0.427227142,0.014666154,0.292958201,0.120522102,0.142371977,0,0,0.037427834
Electrona_antarctica,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.668225349,0.085056433,0.018990118,0.300882757,0.000391859,0.001620845,0,0.457714734,0.845027467,0.489800523,0.677288556,0.83944274,0.324397605,0.107702533,0,0,0.031383437,0.004793603,6.10E-05,0,2.21E-05,0,0.753780261,8.91E-05,0.00053602,3.29E-05,0.055721757,0,0.063186436,0.000807756,0.018792487,0.00217472,0.075324298,0,0.002698959,0,0.0723043,0.000692396,0,0.018241354,0.208916589,0,0,0,0,0.004269185,0.010407475,0,3.44E-05,0.000706296,0,0.102967718,3.45E-06,0.045457593,0.021468738,0.011734189,0.002530994,0,0.241939041,0.02350997,0.000147191,0,0,0,3.70E-05,0,3.89E-05,0,0.000555932,0,0.499306522,0.018743023,0,0,0,3.20E-06,0,0,0,0.00053064,0.002388902,0,0.474218079,0,0.775863546,0,0.283016751,0.462953791,0.110844182,0.536599479,0,0.000233822,0,0,0.009822698,0.069424504,0,0,0,0,0.004241387,0.0021145,4.00E-05,6.03E-06,0,0.000127892,0
Electrona_carlsbergi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.317508762,0.149436263,0.615416794,0.103232413,0.026777736,0,0.774066805,0.789622248,0.742284532,0.802206634,0.658962414,0.634204118,0.338472027,0,0,0.227450038,0.114056182,0.010542228,0.006753813,0.025971202,0.004023499,0.851284103,0.035008188,0.062579224,0.008883536,0.265012589,0.001605344,0.247651824,0.027862977,0.120258811,0.073858816,0.28839773,0,0.091393912,3.90E-05,0.28372323,0.006476659,0.000179517,0.191257305,0.478613163,9.54E-05,0.00239576,3.42E-05,0,0.025934195,0.14760594,0.000799919,0.005904814,0.033219297,0.000446326,0.335049343,0.01351783,0.082526728,0.164918763,0.095750879,0.131198573,0.010543755,0.507100745,0.047844545,0.020145613,0.000147421,0.001543477,3.76E-05,0.01865911,0.00522142,0.079449928,8.01E-05,0.026938656,0.002150574,0.752358398,0.13927778,0.004714852,0,0.001515908,0.005760491,0.000276425,0.000179517,9.68E-05,0.09607481,0.061296821,0,0.715196066,0,0.81214307,1.49E-06,0.575434151,0.741505927,0.362860411,0.77368739,0.000179517,0.08383754,0.000179517,0.000179517,0.172370405,0.296124788,0.000130414,0.002068695,0.001637187,0.001062625,0.044800688,0.062617698,0.020181836,0.006995597,3.13E-05,0.00030318,9.90E-06
Electrona_paucirastra,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.251483961,0.55425454,0.313300094,0.030908138,0.009875662,0.418386863,0.149460223,0.280811652,0.182509166,0.078640157,0.52530086,0.720903463,0.001120812,0.000217077,0.620609814,0.229946963,0.012724837,0.0220578,0.045532003,0.004466921,0.199386419,0.064107786,0.156997465,0.023082306,0.569895794,0.005534518,0.353039304,0.052989537,0.361386815,0.1395362,0.612438236,0.000217077,0.177493153,8.28E-05,0.499177487,0.061697858,3.09E-06,0.469187127,0.46299017,3.82E-05,0.004870693,0.001118414,0.002999297,0.023809346,0.298875232,0.002512408,0.015205048,0.053414467,0.000310482,0.659828614,0.015383215,0.049871368,0.299451974,0.141401218,0.336410546,0.030492254,0.583073099,0.033756868,0.040735288,0.001722303,0.004346886,7.21E-05,0.036188462,0.007598418,0.255330607,0.000217077,0.048147585,0.008039694,0.387777096,0.229915939,0.003988862,0.001717538,0.005052492,0.011096972,0.000147668,6.94E-05,6.94E-05,0.260334311,0.093243102,7.87E-05,0.254896806,0.000169546,0.167498428,6.94E-05,0.653473046,0.41600239,0.665805018,0.260123298,3.09E-06,0.247133104,3.09E-06,3.09E-06,0.443274656,0.596613749,6.94E-05,0.006512201,0.01172102,0.00271386,0.052578734,0.100024499,0.03979788,0.020095534,3.09E-06,3.09E-06,0.015940141
Electrona_risso,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.220585042,0.395179397,0.342922634,0.107134859,0.174606935,0.049510746,0.090992812,0.044450943,0.016656413,0.211761981,0.230731754,0.070858129,0.222578209,0.412040721,0.659604781,0.302985237,0.328422962,0.624183226,0.259504145,0.073521801,0.635836088,0.512751769,0.45308299,0.394678388,0.047414265,0.514834594,0.566381746,0.185348394,0.639931715,0.483600082,0.197534627,0.774465029,0.073473191,0.594104934,0.023683062,0.060750771,0.374245874,0.347641199,0.147118558,0.366477241,0.08873421,0.042246181,0.312505842,0.703793486,0.270358297,0.446998973,0.285230367,0.187015124,0.45621719,0.284367573,0.314762399,0.74993047,0.720278686,0.563856006,0.582142077,0.400711574,0.288999262,0.484178957,0.159412454,0.161433488,0.201893034,0.568970814,0.396245997,0.435103486,0.177115267,0.573100517,0.264366574,0.371564006,0.686828464,0.241901469,0.062912518,0.074678787,0.430454118,0.132838393,0.09264467,0.091534308,0.26390396,0.662628819,0.077175222,0.090206085,0.079575946,0.053152366,0.076215717,0.270812285,0.168547063,0.355133248,0.087250229,0.056514036,0.451900437,0.071575781,0.064467575,0.503293545,0.410276453,0.106795818,0.295782271,0.088866897,0.336217893,0.335243226,0.671142907,0.475466382,0.445759285,0.044511788,0.039060612,0.173743807
Electrona_subaspera,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.226279017,0.044329722,0.000245481,0.768728321,0.427717676,0.655376053,0.508200024,0.325343608,0.814698854,0.608192947,3.39E-06,1.59E-06,0.442351273,0.183702482,0.022028429,0.010148362,0.050806897,0.013122488,0.50679483,0.0604061,0.126252223,0.016691686,0.466679106,0.002461865,0.361131263,0.047076001,0.21569975,0.117885778,0.482992329,1.03E-05,0.150262246,1.64E-06,0.457325397,0.020358358,0,0.337246445,0.651262999,3.05E-05,0.003137707,0.000142799,0.000230948,0.040762454,0.240750912,0.00090012,0.009544754,0.056696469,0.000245996,0.539637856,0.028280443,0.10263888,0.252784529,0.134827322,0.248203649,0.026355872,0.672693715,0.060401197,0.033613046,0.000353018,0.00169471,3.39E-06,0.034624385,0.008964767,0.169713696,1.88E-05,0.049356775,0.002805521,0.622623814,0.210442098,0.014417614,9.68E-05,0.002353908,0.012687778,0.000173696,3.74E-05,3.74E-05,0.230673966,0.089332782,3.74E-05,0.623258658,1.88E-05,0.46871485,3.74E-05,0.8258511,0.743651818,0.642906221,0.632467566,0,0.161675819,0,0,0.312552132,0.509007705,3.74E-05,0.002658767,0.002575232,0.001441477,0.08081221,0.090444176,0.037322936,0.011733584,0,3.91E-05,0.000608082
Gonichthys_barnesi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.135452144,0.003497428,0.137414319,0.010973479,0.041426511,0.009845948,0.000217702,0.218074562,0.323954041,0.001210736,8.08E-05,0.641272945,0.505396349,0.09677825,0.11066993,0.192628777,0.080391298,0.026734031,0.21678362,0.520696393,0.138444196,0.628582191,0.012409606,0.411741312,0.150209402,0.318484497,0.330173489,0.604352541,8.08E-05,0.41277624,5.15E-05,0.466575917,0.038664564,0,0.640274356,0.220496751,0.000202181,0.068293524,0.000200126,9.21E-05,0.123705518,0.550555551,0.022538948,0.083272987,0.228993183,0.016552955,0.543913088,0.142656669,0.159616699,0.495046416,0.298344623,0.632552387,0.119050169,0.427311717,0.146579419,0.156935069,0.001366989,0.031857111,0.001066047,0.141485179,0.077268499,0.781308596,0.000418366,0.201619092,0.069733309,0.287066312,0.418239451,0.100144308,6.55E-05,0.012327867,0.070155767,0.011559165,4.54E-06,4.54E-06,0.63499224,0.227239124,4.54E-06,0.053076166,8.08E-05,0.012179954,4.54E-06,0.303830759,0.116644283,0.457707185,0.03952047,0.000326785,0.638300833,0,0.000913759,0.724453374,0.603878002,0.001562094,0.067188329,0.016743516,0.042147479,0.177166598,0.20927569,0.185688551,0.04524193,0,0,0.011129334
Gonichthys_cocco,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.000667755,0.025590571,0.005809717,0.010764886,0.006271686,0.000911086,0.041662863,0.054274601,0,0.682902186,0.111227357,0.462113601,0.618477651,0.003357673,0.377712796,0.75415632,0.01142021,0.43753211,0.557486694,0.299540281,0.133948753,0.136732958,0.442061381,0.2972339,0.025396548,0.377241412,0.139331117,0.493388948,0.413458504,0.003808624,0.347531934,0,0,0.15500464,0.230631021,0.037238559,0.268987394,0.001952128,0.000682559,0.866510713,0.490332059,0.003319698,0.237897501,0.200952553,0.278311581,0.099862944,0.765570385,0.781188919,0.489825386,0.383001391,0.390438031,0.398806774,0.114388263,0.713047758,0.302946583,0.005901207,0.016103286,0.001978897,0.305969649,0.391622452,0.173252545,0.404314154,0.403521259,0.027658297,0.083120264,0.573512711,0.693313186,0,0.274062251,0.678000333,0.001191416,0,0,0.110676341,0.318565669,0,0.019057738,0.169128798,0.004564189,0,0.050136487,0.015532104,0.064243572,0.013207697,0,0.208333463,0,0,0.175211108,0.145800302,0,0.00254128,0.296337762,0.437797738,0.67742185,0.308719497,0.604362021,0.231895449,0,0,6.32E-05
Gonichthys_tenuiculus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.001472574,9.05E-05,0,0.000514919,0,0.002530106,4.13E-06,0.623794412,0,0.023989253,0.002147199,0.048744857,0.259778603,0.170907249,0.000575825,0.000708726,0.108107029,9.11E-06,0.108223045,0,0.007885628,0.000426357,0.116505689,0.028436094,0.05580225,0.040017567,0,0.062821786,0.338485499,0.028301688,0.028115597,0.00318474,2.16E-05,0.003224057,0.172135484,0.121388596,0.654094891,0.541245378,0,0.008597912,0.223523079,0.190479382,0.024881276,0.065157448,0.051042783,0,0.000694927,0.029628624,0.045864775,0.000186677,0.196559206,0.03199156,0.000694927,0.152620845,0.572772308,0.049968127,0.262162944,0.202496682,0.120986191,0.018216477,0,0.060430158,0.156829634,0.007953859,0.028687811,0,0.636113893,0.001351572,0.095480961,0.110550132,0.029426926,0.085430975,0.018705551,0.135232304,0.072576969,2.92E-05,0,0.000370972,0.055990123,2.00E-05,0.014476359,0.032512716,0.000743192,0.009725893,0.010759336,0.016133722,0.014965049,0.044297645,0.01801835,0.036738763,0.280734674,0.022429896,0.08610185,0.000730376,0.123859528,0.010990473,0.175110743,0.016853808,0.000740459,0.685452183
Gymnoscopelus_bolini,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.59574504,0.819580969,0.707342566,0.483598412,0.771980745,0.413498034,0.000659167,1.86E-06,0.294731252,0.135515797,0.01153153,0.012740251,0.033917814,0.004178562,0.677097808,0.042696244,0.075998981,0.014804129,0.324499745,0.004207885,0.279008405,0.038333592,0.194743612,0.086145902,0.353500763,7.85E-05,0.109304231,0.001193425,0.344259965,0.012785866,0.000250755,0.235031805,0.55853152,0.001199997,0.005321461,0.001823694,0.001418498,0.020707823,0.175730156,0.002262281,0.011168328,0.038103753,0.001561325,0.408759164,0.012110723,0.076360937,0.192096693,0.105952775,0.166239934,0.018405251,0.558356569,0.044402955,0.027800667,0.002073939,0.004698336,0.001203348,0.024620117,0.008758312,0.10637334,0.000211253,0.034431825,0.006071522,0.688710007,0.160722946,0.003960831,0.001174816,0.003625012,0.007198522,0.001001451,0.000250755,0.000156324,0.12386706,0.068048754,7.03E-05,0.782811319,9.90E-05,0.642962561,3.50E-05,0.707517598,0.785505976,0.460429392,0.798967854,0.000250755,0.108994335,0.000250755,0.000250755,0.219268959,0.367252079,0.000198975,0.006019481,0.004217602,0.003505652,0.043468155,0.069986726,0.022626054,0.013609789,7.67E-05,0.000383365,0.001578387
Gymnoscopelus_braueri,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.641207407,0.799169072,0.847722855,0.433431875,0.173733374,6.22E-06,0,0.077764496,0.02448645,0.000495478,0.000209101,0.001927635,0.000191695,0.907212552,0.001600846,0.00407584,0.000463679,0.108318991,0.000259122,0.109346019,0.00801011,0.040784232,0.011649731,0.128696561,0,0.018530009,1.40E-06,0.126638799,0.00281928,0,0.055588724,0.301607692,7.65E-06,0.000193529,8.16E-05,0.000111652,0.00763322,0.03989028,0,0.000507302,0.002867788,2.10E-05,0.164372275,0.00029461,0.054617735,0.054197879,0.03176911,0.023715446,0.000458685,0.323447509,0.026630576,0.001401932,0.000111291,5.21E-05,1.06E-05,0.001028504,0.000287019,0.004890625,0,0.002381919,5.39E-05,0.589359333,0.047788999,0.000198773,6.43E-05,0.000267609,0.000134462,0,0,0,0.01771698,0.013907619,0,0.623233524,0,0.922071857,0,0.382984146,0.60502925,0.188439117,0.688909466,0,0.00487001,0,0,0.044145747,0.126884925,0,0.000112934,0.000286132,2.88E-05,0.013234754,0.012572449,0.000387872,0.000484918,0,0.00012489,0.000152462
Gymnoscopelus_fraseri,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.755383528,0.542237007,0.633529799,0.296672442,0,0,0.16718033,0.057652658,0.00043521,0.000484524,0.006928464,1.04E-05,0.728854873,0.005848125,0.016519637,0.000434991,0.207181594,0,0.183837566,0.015864427,0.097341573,0.030382621,0.225983976,0,0.041678472,0,0.223476307,0.004200165,8.50E-05,0.125793171,0.44280299,0,2.98E-06,0,0,0.010598467,0.085444002,1.69E-06,0.000232413,0.007496809,0,0.274102344,0.000438483,0.062766259,0.102875864,0.053819454,0.067705469,0.001360097,0.442434129,0.028757269,0.002276936,0,1.15E-05,0,0.002267085,5.11E-05,0.023508631,2.47E-05,0.00503446,1.33E-05,0.615445837,0.085272633,8.05E-06,0,0,7.08E-05,0,8.50E-05,4.82E-05,0.054448684,0.027450976,0,0.87766873,0,0.703119993,0,0.558317034,0.783737393,0.335846621,0.930008318,8.50E-05,0.027060236,8.50E-05,8.50E-05,0.105582459,0.241778379,5.30E-05,2.46E-05,0,0,0.026035171,0.027249561,0.001072291,0.000612495,0,0.000213101,0
Gymnoscopelus_nicholsi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.733279139,0.523355622,0.189020476,0.000121905,0,0.086026142,0.018942233,0.001683643,0.000595526,0.002020578,0.000456445,0.82977536,0.002171946,0.003386756,0.001068277,0.120957566,0.001446237,0.114757234,0.004544987,0.076237114,0.008323166,0.140604384,0,0.013536782,0.000123831,0.139806788,0.003846077,0.000212104,0.05675646,0.340887349,0.000131252,0.000383489,0.000498564,0.000631026,0.007026274,0.034328069,8.46E-05,0.001233786,0.00430562,4.96E-05,0.186504973,0.001302366,0.0556856,0.049536149,0.024266781,0.019343018,0.001001057,0.345058095,0.028449433,0.00197363,0.000483249,0.000200008,0.000141791,0.001526797,0.000903077,0.005091238,8.39E-05,0.002981393,0.000183172,0.590916489,0.044591889,0.000507791,0.00042933,0.001323293,0.000283321,0,0.000212104,0.000131966,0.013029506,0.009581334,1.40E-05,0.747915087,0,0.839854599,1.82E-05,0.450627738,0.667852332,0.220846223,0.793206915,0.000212104,0.005275388,0.000212104,0.000212104,0.044206524,0.149526968,0.000128465,0.000385394,0.001512898,8.33E-05,0.016005467,0.008826607,0.00102818,0.001305105,6.80E-05,0.00037743,0.000740263
Gymnoscopelus_opisthopterus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.321094369,0.108309703,0,0,0.030661028,0.002883176,1.85E-05,1.32E-05,2.23E-05,0,0.770852038,7.05E-05,1.05E-05,9.37E-06,0.056144973,0,0.058512312,0.000578957,0.019102812,0.000822382,0.068101219,0,0.001705619,0,0.069108022,9.43E-05,0,0.013893584,0.224121298,0,0,0,0,0.003746079,0.008468858,0,1.21E-05,0.000779418,0,0.098398715,0,0.046115373,0.018154205,0.009272215,0.001507057,1.07E-05,0.240382094,0.023030633,7.49E-05,0,0,0,1.69E-05,0,2.95E-05,0,0.000184004,0,0.497054375,0.018145923,0,0,0,0,0,0,0,0.000163993,0.001710785,0,0.521368161,0,0.817053921,0,0.289742582,0.518429095,0.117326502,0.590133243,0,0.000139015,0,0,0.008543106,0.064404515,0,0,0,0,0.00464211,0.001493871,4.47E-06,9.72E-06,0,0.000159221,0
Gymnoscopelus_piabilis,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.553021667,0.000245881,0.000167921,0.406554039,0.168160508,0.025146528,0.011224987,0.045958007,0.010287477,0.503705269,0.050446686,0.108976768,0.018742083,0.419677606,0.009062398,0.343261141,0.042726532,0.286209656,0.106657431,0.456103406,0.000216786,0.138526358,0.00059659,0.430562714,0.041297444,0.000259221,0.31409683,0.600093633,0.000929369,0.005896922,0.000985061,0.000338659,0.035084341,0.224994145,0.002469961,0.014584744,0.062960938,0.001890499,0.524820576,0.02436947,0.095935319,0.238354946,0.119423733,0.231258348,0.023408681,0.634411402,0.061146248,0.034217018,0.001585246,0.009792889,0.000864463,0.031827968,0.011620878,0.160769728,0.000438827,0.045287501,0.006002604,0.603287741,0.196110335,0.010483758,0.003656756,0.009136833,0.011013684,0.003536121,0.004953807,0.004819445,0.21638785,0.077262804,0.004707646,0.635193992,0.000252846,0.462435605,0.004750715,0.791173456,0.664759521,0.58316184,0.604491973,0.00035474,0.152202751,0.000347252,0.00035474,0.301758283,0.489267855,0.004917775,0.004839442,0.006188028,0.003844918,0.077602927,0.077953899,0.03211893,0.021558327,8.31E-05,0.000299575,0.009069293
