SPECIES,Triphoturus_nigrescens,Benthosema_fibulatum,Benthosema_glaciale,Benthosema_panamense,Benthosema_suborbitale,Bolinichthys_distofax,Bolinichthys_indicus,Bolinichthys_longipes,Bolinichthys_nikolayi,Bolinichthys_photothorax,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Centrobranchus_andreae,Centrobranchus_choerocephalus,Centrobranchus_nigroocellatus,Ceratoscopelus_maderensis,Ceratoscopelus_townsendi,Ceratoscopelus_warmingii,Diaphus_aliciae,Diaphus_anderseni,Diaphus_arabicus,Diaphus_bertelseni,Diaphus_brachycephalus,Diaphus_danae,Diaphus_diadematus,Diaphus_diademophilus,Diaphus_dumerilii,Diaphus_effulgens,Diaphus_fragilis,Diaphus_fulgens,Diaphus_garmani,Diaphus_holti,Diaphus_hudsoni,Diaphus_jenseni,Diaphus_luetkeni,Diaphus_malayanus,Diaphus_meadi,Diaphus_metopoclampus,Diaphus_mollis,Diaphus_nielseni,Diaphus_ostenfeldi,Diaphus_pacificus,Diaphus_parri,Diaphus_perspicillatus,Diaphus_phillipsi,Diaphus_problematicus,Diaphus_rafinesquii,Diaphus_regani,Diaphus_richardsoni,Diaphus_schmidti,Diaphus_signatus,Diaphus_splendidus,Diaphus_subtilis,Diaphus_termophilus,Diaphus_theta,Diaphus_thiollierei,Diaphus_vanhoeffeni,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_panurgus,Electrona_antarctica,Electrona_carlsbergi,Electrona_paucirastra,Electrona_risso,Electrona_subaspera,Gonichthys_barnesi,Gonichthys_cocco,Gonichthys_tenuiculus,Gymnoscopelus_bolini,Gymnoscopelus_braueri,Gymnoscopelus_fraseri,Gymnoscopelus_nicholsi,Gymnoscopelus_opisthopterus,Gymnoscopelus_piabilis,Hintonia_candens,Hygophum_atratum,Hygophum_benoiti,Hygophum_hanseni,Hygophum_hygomii,Hygophum_macrochir,Hygophum_proximum,Hygophum_reinhardtii,Hygophum_taaningi,Krefftichthys_anderssoni,Lampadena_anomala,Lampadena_chavesi,Lampadena_luminosa,Lampadena_notialis,Lampadena_pontifex,Lampadena_speculigera,Lampadena_urophaos,Lampanyctodes_hectoris,Lampanyctus_alatus,Lampanyctus_australis,Lampanyctus_crocodilus,Lampanyctus_festivus,Lampanyctus_hubbsi,Lampanyctus_intricarius,Lampanyctus_iselinoides,Lampanyctus_jordani,Lampanyctus_lepidolychnus,Lampanyctus_macdonaldi,Lampanyctus_macropterus,Lampanyctus_nobilis,Lampanyctus_omostigma,Lampanyctus_parvicauda,Lampanyctus_photonotus,Lampanyctus_pusillus,Lampanyctus_steinbecki,Lampanyctus_tenuiformis,Lampanyctus_turneri,Lampanyctus_vadulus,Lampichthys_procerus,Lepidophanes_gaussi,Lepidophanes_guentheri,Lobianchia_dofleini,Lobianchia_gemellarii,Loweina_interrupta,Loweina_rara,Metelectrona_ventralis,Myctophum_affine,Myctophum_asperum,Myctophum_aurolaternatum,Myctophum_brachygnathum,Myctophum_lychnobium,Myctophum_nitidulum,Myctophum_obtusirostre,Myctophum_phengodes,Myctophum_punctatum,Myctophum_selenops,Myctophum_spinosum,Nannobrachium_achirus,Nannobrachium_atrum,Nannobrachium_cuprarium,Nannobrachium_idostigma,Nannobrachium_isaacsi,Nannobrachium_lineatum,Nannobrachium_nigrum,Nannobrachium_regale,Nannobrachium_ritteri,Nannobrachium_wisneri,Notolychnus_valdiviae,Parvilux_ingens,Protomyctophum_andriashevi,Protomyctophum_arcticum,Protomyctophum_bolini,Protomyctophum_crockeri,Protomyctophum_normani,Protomyctophum_parallelum,Protomyctophum_subparallelum,Protomyctophum_tenisoni,Protomyctophum_thompsoni,Scopelopsis_multipunctatus,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Symbolophorus_barnardi,Symbolophorus_boops,Symbolophorus_californiensis,Symbolophorus_evermanni,Symbolophorus_kreffti,Symbolophorus_rufinus,Symbolophorus_veranyi,Taaningichthys_bathyphilus,Taaningichthys_minimus,Taaningichthys_paurolychnus,Tarletonbeania_crenularis,Tarletonbeania_taylori,Triphoturus_mexicanus
Hygophum_hygomii,0.470994319,0.482273286,0.597940807,0,0.933659404,0.454370856,0.833910648,0.381645755,0.950709641,0.592309671,0.262340523,0.99657987,0.396963278,0.155082973,0.866357742,0.891672678,0.744699475,0.998041773,0.415593017,0.599601672,0.039899512,0.777059861,0.78094022,0.926004909,0.930940395,0.242745009,0.748467792,0.997622152,0.566045057,0.282004672,0.517224731,0.814459385,0.774871036,0.346616634,0.526582713,0.331531882,0.970496705,0.984153698,0.945417793,0.328070598,0.809133561,0,0.563595017,0.894183523,0.400620966,0.509803107,0.889595822,0.292946835,0.477104772,0.349745597,0.294719977,0.589024902,0.868356247,0.724982383,0.022800158,0.447748895,0.583530627,0.990551778,0.024555964,0.542330712,0.025041893,0.276579917,0.665334082,0.960853498,0.445657738,0.988172468,0.872657279,0.02578684,0.33137085,0.106528899,0.217685507,0.077033167,0.015953228,0.421705414,0.621275347,0.045549601,0.900336999,0.82404531,1,0.652303447,0.427417686,0.702904403,0.879668669,0.162765847,0.872706189,0.997323369,0.707799972,0.82770112,0.472723413,0.797488208,0.609843477,0.864218219,0.964323261,0.702699468,0.92594263,0.978590347,0.16638756,0.728742133,0.651461988,0.025027519,0.924836209,0.535543324,0.252217046,0.556290016,0.062288698,4.77E-05,0.871726456,0.907385043,0.296851069,0.618154664,0.617284543,0.516757273,0.669733093,0.935663597,0.721305265,0.945503522,0.999995488,0.988652662,0.649350942,0.505299103,0.8074338,0.762535589,0.189932773,0.396579576,0.168676192,0.831001358,0.552314905,0.955527242,0.884369115,0.823836231,0.431573933,0.666212454,0.901718638,0.967175659,0.000286841,0.640155258,0.567583568,0.306555076,0.054625,0.01150022,0.941883886,0.996412924,0.016389998,0.220665069,0.734173325,0.10661529,0.008363528,0.495010162,0.274546037,0.673036515,0.194324194,0.008978475,0.91361973,0.014958939,0.033404148,0.862824185,0.756884727,0.045681656,0.377634616,0.628898302,0.537503101,0.838764131,0.986671419,0.662000557,0.393783544,0.003479229,0.001822405,0.053209715
Hygophum_macrochir,0.424076776,0.246697965,0.448236084,0.115979381,0.946056633,0.375107658,0.772678537,0.277705517,0.010732014,0.775605083,0.353778145,0.909778004,0.189909128,0.065418016,0.851994094,0.79112198,0.918056703,1,0.257878825,0.395364983,0.814984484,0.772801575,0.807507075,0.008781636,0.267133039,0.289643005,0.726069865,0.792127327,0.814546605,0.198416325,0.789341395,0.823524949,0.224412494,0.173704702,0.763670399,0.232673615,0.231566274,0.68061976,0.877761763,0.230910932,0.138655019,0.07721471,0.530926476,0.880389503,0.299843566,0.800318141,0.792792793,0.269040128,0.248261028,0.056927593,0.265858717,0.789965374,0.966434624,0.604151653,0,0.363110845,1,0.996018842,0.177078548,0.342352694,0.00028123,0.037254144,0.03537406,0.93478108,0.066959028,0.187463568,0.823310708,0.240270483,0.030267344,0.001801628,0.001546763,0.002873816,7.03E-05,0.05337212,0.077984441,0.235753496,0.807183398,0.184126342,0.652303447,1,0.292478864,0.841254636,0.939019688,0.006978011,0.987564375,0.538528466,0.895303464,0.18749231,0.995542348,0.504833635,0.506978011,0.108760415,0.899767986,0.326358251,0.72968158,0.870933155,0.226842105,0.529748827,0.06042885,0,0.219490974,0.238219113,0.287794632,0.800573005,0.212393546,0.293388035,0.839581911,0.711256218,0.186560737,0.861142847,0.434297717,0.515863111,0.242745153,0.895894622,0.714226706,0.809792066,0.921923611,0.387411457,0.853048705,0.293542264,0.822627338,0.919779235,0.29921322,0.183344172,0.260594449,0.992626509,0.79725098,0.270665987,0.638633306,0.802418575,0.307427979,0.298938358,0.775438103,0.929072177,0.308892076,1,0.908213664,0.078736501,0.0094375,0.019506449,0.228510071,1,0.021152903,0.01307718,0.490217169,0.002390452,0.011341639,0.078032447,0.033984849,0.130780588,0.005668536,0,0.345613696,0,0,0.336719807,0.22745329,0.009466922,0.29182852,0.968446683,0.768855571,0.758118969,0.995939747,0.718656074,0.566633857,0,0,0.14186378
Hygophum_proximum,0.985686736,0.987906029,0.020781323,1,0.939416745,0.757042159,0.291742267,0.955526362,0.922271551,0.740418627,0.902171545,0.678546566,0.974683444,0.915594279,0.853396049,0.034062319,0.900197554,1,0.982101462,0.711202594,1,0.686914393,0.814101599,0.520017704,0.739175529,0.956875731,0.014652015,0.768156162,0.875983067,0.988923096,0.769002822,0.078678855,0.296913131,0.977890527,0.760903104,0.982220816,0.42141199,0.535536218,0.879967074,0.94800598,0.241347313,1,0.956636877,0.8825635,0.932692464,0.712859831,0.035352473,0.984057751,0.961264097,0.995792564,0.966556598,0.797643462,0.031723255,0.603035805,0.331612705,0.990885709,0.035168525,1,0.968305007,0.9302465,0,0.023815696,0.131033799,0.858325494,0.045718876,0.451730881,0.022044372,0.972662228,0.041523064,0.000891222,0.002711276,0.002033363,7.36E-05,0.042536541,0.046100778,0.919422298,0.035863781,0.311484144,0.427417686,0.292478864,1,0.735903104,0.021417111,0.002756203,0.981542803,0.339039901,0.935202258,0.28288529,0.071605462,0.136621299,0.709962371,0.40401713,0.870385701,0.357980157,0.041786938,0.855522107,0.990119617,0.234458789,0.224561404,0.228231273,0.305388811,0.063030759,0.939259834,0.844934149,0.997218299,0.997042267,0.015063816,0.332822201,0.890758944,0.943259643,0.721300456,0.707951852,0.325104108,0.022177928,0.014120281,0.453353716,0.919158043,0.306026604,0.769365005,0.214154535,0.016600534,0.948927563,0.992813355,0.98417966,0.989721534,0.999793039,0.736335842,0.529021509,0.030562281,0.803080903,0.935977633,0.361683913,0.420837253,0.016532796,0.941807099,0.043683839,0.553061397,0.990723542,0.374166667,0.418719802,0.234419431,1,0.496287736,0.006020679,0.002663389,0.001693191,0.313892887,0.101303525,0.042029788,0.222476065,0.003996004,0.096652396,0.574833174,0.243360708,0.166377816,0.435727987,0.237810094,0.437131372,0.98685395,0.08245222,0.689292567,0.026344449,0.999501411,0.497316505,0.637726472,0.04481247,0.058031088,0.826766099
Hygophum_reinhardtii,0.767218684,0.606631686,0.571804893,1,0.962977566,0.979385681,0.557257971,0.779880426,0.995368105,0.828900453,0.784388845,0.722760387,0.779786275,0.983219168,0.880215153,0.910128965,0.963053528,1,0.688557551,0.894601326,0.12324516,0.840739846,0.820112132,0.582736491,0.680599325,0.756085135,0.787929956,0.868205922,0.824901012,0.776628661,0.781635692,0.908206422,0.502804538,0.752259394,0.807984595,0.746993525,0.589433436,0.733686896,0.92801334,0.728234557,0.466789812,1,0.744353594,0.913171812,0.779214999,0.805276324,0.912363726,0.731910909,0.607855712,0.953502935,0.765538331,0.805768961,0.999573404,0.907938255,0.602315161,0.527854771,1,0.998365008,0.996803705,0.545118454,0.000219254,0.098784982,0.259501547,0.946511897,0.201039356,0.633750776,0.91728295,0.963025766,0.127023398,0.012546737,0.049471186,0.008946796,0.000163539,0.186564746,0.273480258,0.997222585,0.928183753,0.508020295,0.702904403,0.841254636,0.735903104,1,0.997636904,0.03990956,0.935826575,0.75613143,0.813469872,0.464037533,1,0.527347169,0.919258974,0.52213378,0.886154659,0.501313547,0.882081003,0.93640895,0.99062201,0.566298035,0.827875244,0.528329761,0.462293761,0.323514471,0.741666667,0.812252155,0.992553601,1,0.910783129,0.690028545,0.821459595,0.829993417,0.678871018,0.753051156,0.463190707,0.994368463,0.759335314,0.68310113,0.950324466,0.666469811,0.959510511,0.346890364,0.859462305,0.841036845,0.802278404,0.716427869,0.804942411,0.978198905,0.865696611,0.702313729,0.828490718,0.890231286,0.764485706,0.366549227,0.741235489,0.996281895,0.969164575,1,0.760222484,0.971220302,0.630458333,0.664457134,0.754191351,0.999992766,0.922357638,0.059317656,0.604179471,0.014339865,0.618082097,0.215382998,0.140173132,0.419768179,0.051289451,0.461737424,0.704837172,0.543171194,0.498378711,0.625936096,0.457243408,0.677129118,0.771442797,1,0.811919987,0.868582693,0.996097,0.824045796,0.866851341,0.428397467,0.398820797,0.992398612
Hygophum_taaningi,0.215962091,0.030322252,0.473476696,0,0.999875627,0.425133391,0.998905513,0.004241135,0,0.864843352,0.11184906,1,0.037871721,1.43E-05,0.999950251,0.816915038,0.977861523,1,0.043580463,0.445281892,0.012708734,0.979179881,0.987637277,0.001169111,0.291568723,0.061340995,0.998930388,0.996940413,0.789945649,0.019551509,0.752123677,0.999253759,0.226210465,0.029886945,0.743740905,0.039015957,0.287116152,0.895663097,1,0.069164086,0.163600861,0,0.357685658,1,0.108416353,0.801723816,0.819907456,0.036167805,0.057970474,0.001193985,0.063554842,0.811126451,0.999980609,0.761725309,0,0.005044073,0.999741724,0.999950251,0.00076558,0.100220141,0,0.022685721,0.014116389,0.997276221,0.063679216,0.215079039,1,0.002605567,0.016902354,0.000907926,6.22E-05,0.001504919,0,0.03572006,0.062460356,0,0.83471089,0.186187083,0.879668669,0.939019688,0.021417111,0.997636904,1,0.003258585,0.999975125,0.758777658,0.925773914,0.23185702,0.960164155,0.700695248,0.624081191,0.048224177,1,0.312363967,0.762741295,0.999950251,0.011124402,0.648918573,0,0,0.266519906,0.317475716,0.103304603,0.786450754,0.004707493,0.003864135,0.983147395,0.981940972,0.023817519,0.827257689,0.401912864,0.449647401,0.20040297,0.944877679,0.998930388,1,1,0.533947738,0.985721926,0.273447508,0.961294977,0.947004465,0.01547206,0.032187854,0.007462408,0.998793577,0.896309839,0.329676753,0.678073715,0.99718916,0.131612005,0.32102036,0.999838314,0.989313995,0,0.981333804,0.996505106,0.003494894,0,0,0.185693128,1,0,0.005335622,0.455593116,0.001106924,0,0.077633919,0.005994801,0.122358618,0.002773528,0,0.3919008,0,0,0.333495019,0.261433031,0,0.017810281,0.94186318,0.754971829,0.853861174,1,0.944044376,0.603248635,0,0,0.000129569
Krefftichthys_anderssoni,0.003485978,0.001599832,0,0.000343643,0.080340388,0.000411073,0.082868536,0.001707152,0.007463469,0.002287062,0.000814481,0.199854045,0.000316161,0,0.020414147,0,0.021534873,0.229989835,0.001032911,0.011441827,0,0.014250156,0.00442426,0.230455076,0.007316042,0.000198121,0.183793442,0.19277132,0.002482538,0.000185646,0.003753128,0.067669316,0.346426185,0.000114511,0.002723624,0.000405732,0.204108181,0.147883653,0.096766837,3.86E-05,0.38934707,0.001263743,0.006769965,0.032162219,0,0.001909143,0,0.000104041,0.000611723,3.91E-05,0.001585959,0.001707152,0.000135735,0.020160029,2.20E-05,0.001485754,0.002668848,0.177452565,0.003406829,0.002078317,0.999976509,0.998468776,0.589222586,0.255447248,0.730101519,0.115529983,0.050744605,0.003701559,0.831665222,0.999812008,0.965129765,0.999358709,1,0.763049098,0.637044182,0.002548686,0,0.325287083,0.162765847,0.006978011,0.002756203,0.03990956,0.003258585,1,0.027894339,0.038921834,0.004463355,0.362051093,0.020802377,0.332536228,0.068663991,0.317320672,0.134076574,0.378525073,0,0.145941931,0.002344498,0.368594923,0.284015595,2.90E-05,0.282646726,0.579565002,0.000854037,0.002293578,0.003680404,0.008491556,0.056946268,0.208187813,0.000547331,0.004378649,0.023635927,0.000443957,0.426247133,0.008333233,0.213414267,0.258952773,0.254293943,0.148387187,0.005551501,0.736531745,0.10931047,0.012725448,0.001885507,0.000939388,0.000765418,0.016335227,0.0030429,0.061247107,0,0.025489992,0.001140273,0.999993484,0.215889543,0.003249794,0.005342417,0.008927311,0.001876564,0.000205184,2.08E-05,0,0.217742891,0.178267045,0.000315192,0.955272539,0,0.999993032,0,0.676417408,0.938933486,0.474476035,0.985074185,2.97E-05,0.055840805,2.53E-05,2.80E-05,0.194964133,0.384801825,0,0.001407423,0.010840199,0.000892671,0.081385725,0.154314794,0.007819016,0.00400073,0,0.000393068,0.002836124
Lampadena_anomala,0.953915074,0.994771976,0.661954856,1,0.948237875,0.990875519,0.89784897,0.949988733,0.981699643,0.990941505,0.952042027,0.880211683,0.999549471,0.940500416,0.962922432,0.991079754,0.896709367,0.991104578,0.995623926,0.95586273,1,0.981295058,0.984917392,0.740413632,0.988822492,0.999981131,0.826194943,0.866299294,0.992304923,0.997354538,0.99936684,0.925569443,0.609925137,0.998044501,0.989503146,0.999845822,0.776012132,0.881399787,0.915375848,0.999893909,0.57564326,1,0.989058429,0.937899607,0.982825722,0.997286145,0.993374698,0.999623853,0.994573422,0.997005871,1,0.996466596,1,0.978087885,0.378267364,0.994618823,1,0.990083943,0.922848721,0.998261408,0.000696913,0.130332608,0.367407848,0.904206914,0.256398226,0.858154228,0.961341303,0.922143182,0.16202396,0.00924643,0.039186771,0.009353469,0.000515148,0.213805206,0.337226614,0.866488041,0.999964526,0.628066523,0.872706189,0.987564375,0.981542803,0.935826575,0.999975125,0.027894339,1,0.948117638,0.982602637,0.628435189,0.999716974,0.667816045,0.87126268,0.670134525,0.912237303,0.634759715,0.988566661,0.892399319,0.995334928,0.666749297,0.142690058,0.245176989,0.704635887,0.402722747,1,0.995997271,0.976355544,0.913367045,0.953442933,0.8327478,0.905097725,0.936654673,0.979800405,1,0.566385797,0.998763223,0.796211632,0.81676566,0.951697036,0.836771282,0.943591408,0.43030819,0.902461738,0.971632396,0.979999803,0.998358267,0.998447296,0.954138617,0.999573059,0.913919317,0.96354587,0.930368752,0.996495188,0.452064018,0.840000665,0.999971618,0.901864468,0.999929428,0.997358248,0.999967603,0.4203125,0.462923771,0.746563981,0.99305112,0.572564264,0.059901942,0.877432903,0.009323002,0.368739763,0.309412012,0.1260369,0.481138779,0.037843638,0.158490903,0.926713614,0.287984839,0.216665735,0.765772394,0.573574655,0.485536647,0.977887077,0.952002935,0.999513966,0.921130012,0.995190177,0.959671357,0.901498101,0.098810104,0.06982312,0.815623155
Lampadena_chavesi,0.399797408,0.157183533,0.546237152,0,0.991627982,0.199289719,0.718437223,0.266884912,0.5009089,0.55083586,0.042061341,0.996370784,0.103621619,0.023473102,0.948184721,0.772806447,0.770252502,1,0.11992809,0.546146725,0,0.823281992,0.826589208,0.6109524,0.630583767,0.003160497,0.635182703,1,0.508761102,0.004347221,0.455751737,0.696455326,0.59282759,0.031666755,0.455597445,0.065801646,0.726154797,0.999449915,1,0.033486039,0.609681644,0,0.535426785,0.982343628,0.226440282,0.42987764,0.76995478,0.033813255,0.150858879,0.031741683,0.019251102,0.547917729,0.693568091,0.639640969,0.011575803,0.082003646,0.176488313,0.999973167,0.000669882,0.20119703,0.002403959,0.187813615,0.425788262,0.998899831,0.293593243,0.886077735,0.74446358,0.000103396,0.193039418,0.016661677,0.059986021,0.011457217,4.91E-05,0.249764828,0.398823628,0.001829826,0.779070592,0.627869806,0.997323369,0.538528466,0.339039901,0.75613143,0.758777658,0.038921834,0.948117638,1,0.717498055,0.635199988,0.177386259,0.731209918,0.602765181,0.649327375,0.997538036,0.629538197,0.854072704,0.999812166,0,0.777940269,0.429239766,2.90E-05,0.705742119,0.435606569,0.059066598,0.496055491,0,0,0.745805977,0.997692328,0.071242654,0.583961682,0.376075997,0.212722292,0.537902165,0.820211093,0.612131387,0.997692328,1,0.858439495,0.692328333,0.533709448,0.684529112,0.793832345,0.001974353,0.101129021,0.002704476,0.897348861,0.496558618,0.76337236,0.816437988,0.884019374,0.218350015,0.684989401,0.960065205,0.873584424,0.001075654,0.301129146,0.55842971,0.041457883,0.007166667,0.006868187,0.795941943,1,0.012047349,0.079073273,0.630147511,0.01004766,0.008537251,0.344312846,0.169982827,0.493211183,0.047885448,0.010792009,0.691362331,0.008692356,0.014591603,0.666990903,0.576816292,0.011495548,0.235556927,0.344985157,0.407243674,0.732362615,0.996813535,0.690215204,0.384898167,0.011933755,0,0.016268122
Lampadena_luminosa,0.921346072,0.991810382,0.421514781,0.646735395,0.972758781,0.961662354,0.741131047,0.920176629,0.937513109,0.997950012,0.929140339,0.786868903,0.985970376,0.905018486,0.912645157,0.762936116,0.929345768,1,0.998375727,0.881841005,0.972809221,0.91675912,0.926227186,0.524494025,0.913156908,0.989216574,0.666809613,0.847307679,0.977026757,0.999056297,0.976434865,0.755191837,0.411444919,1,0.997290701,0.9954558,0.589649051,0.727206252,0.936702755,0.999546704,0.354614911,0.562239353,0.922784117,0.939032408,0.950116431,0.985119954,0.766133838,0.982593177,0.997858968,0.968454012,0.996218098,0.99953709,0.995578911,0.907058684,0.312348987,0.982433141,0.999913908,0.999985708,0.845831419,0.997502023,0.000195762,0.030228915,0.136364137,0.891681852,0.077006199,0.616122299,0.781025225,0.833305761,0.048283709,0.001740668,0.002534621,0.003386331,6.54E-05,0.071927148,0.096552664,0.757515357,0.780294431,0.417956935,0.707799972,0.895303464,0.935202258,0.813469872,0.925773914,0.004463355,0.982602637,0.717498055,1,0.418066082,0.97240501,0.42883157,0.745528564,0.464018061,0.935041269,0.483533642,0.693397077,0.904823668,0.947416268,0.458389825,0.382846004,0.179334917,0.477952526,0.172251406,0.974861974,0.990030393,0.87871785,0.649794867,0.770303062,0.660642074,0.878197508,0.925200986,0.92966837,1,0.404829165,0.867424743,0.64261053,0.659695341,0.965391074,0.578566608,0.853208538,0.303129723,0.748137501,0.952599421,0.92525099,0.995566442,0.944583759,0.999932111,0.996580117,0.730276004,0.595641646,0.882198878,0.999052907,0.366952514,0.679585704,0.907813697,0.723951237,0.983733239,0.906712835,0.994967603,0.361,0.346444116,0.428125,1,0.450024515,0.010669557,0.2147101,0.002278492,0.296644662,0.136912187,0.035763211,0.280958457,0.005453805,0.106463313,0.772077862,0.227239419,0.166098284,0.591218436,0.379916858,0.418291446,0.935728188,0.950668757,0.994597933,0.712999063,0.999974988,0.856053239,0.841991629,0.125774128,0.051920672,0.712442954
Lampadena_notialis,0.307210922,0.103398692,0.000120521,0,0.72978431,0.155129652,0.485606567,0.202675205,0.384324967,0.240492041,0.025892055,0.869910084,0.061738251,0.029735462,0.613354526,0.000123159,0.453448819,0.906114426,0.064332235,0.470587332,0.002364416,0.489161733,0.505732034,0.768438418,0.505812144,0.018425224,0.27985348,0.863452428,0.212611243,0.024830211,0.237535801,0.271644509,0.892730721,0.023994503,0.158761604,0.022031258,0.8546221,0.810769928,0.749402993,0.028422626,0.929434312,0,0.467869127,0.659425798,0.115700322,0.140379167,0.000122691,0.019375595,0.046382446,0.052573386,0.027132098,0.243701673,0.041806442,0.333264226,0,0.059892127,0.00624166,0.844217671,0,0.132352794,0.169757098,0.546881359,0.867336263,0.936060753,0.645765666,0.830258927,0.27031709,0,0.553100981,0.287546167,0.389786247,0.245364324,0.151437099,0.58652364,0.837478244,0.000457457,0.000124158,0.885338885,0.82770112,0.18749231,0.28288529,0.464037533,0.23185702,0.362051093,0.628435189,0.635199988,0.418066082,1,0.047619048,0.847381232,0.357666644,0.862868314,0.790306604,0.945966076,0.000157857,0.807084226,0.013516746,0.92762971,0.379922027,0,0.892009399,0.677124845,0.011861629,0.217034085,0.004728891,0,0.271621409,0.87885559,0.066711202,0.299163806,0.330776378,0.021192652,0.926109358,0.266699487,0.279874295,0.938940207,0.931760767,0.744795866,0.375181406,0.919751522,0.267805085,0.509602021,0.010315995,0.061490378,0.020778144,0.561109703,0.22048943,0.686423564,0.000188324,0.541460306,0.139795597,0.999746608,0.875891671,0.267604235,0,0.025617502,0.223153886,0.015086393,0,0,0.8930391,0.84517749,0,0.410617056,0.000153657,0.286670813,0,0.705159215,0.51831717,0.806262622,0.373515161,0,0.701442799,0,0,0.859282977,0.899065521,0,0.167791574,0.03202028,0.13012063,0.28499706,0.816997228,0.358457534,0.133944546,0,0,0.002260261
Lampadena_pontifex,0.400622656,0.061558056,0.124035944,0.00137457,0.988325196,0.736149437,0.956060284,0.02681667,0,0.957616925,0.414420151,0.982452416,0.072171513,0.008773792,0.960871719,0.318049954,0.975376778,1,0.082643459,0.629731833,0,0.96065945,0.940776905,0.002901012,0.105568528,0.239298097,0.96044718,0.944526994,0.970282318,0.065237388,0.966107691,0.999433949,0.231868676,0.066227977,0.969999292,0.033750796,0.182763744,0.56421142,0.968371896,0.155310267,0.080945305,0.002021989,0.640416048,0.96731055,0.12587561,0.963135923,0.335031487,0.090426661,0.08554447,7.08E-05,0.259180641,0.958041463,0.701266539,0.828203495,0.000212269,0.028656336,0.862237317,0.975447534,0.017901366,0.240571712,0,0.022925069,0.051369136,1,0.042312319,0.084341612,0.96044718,0.024057171,0.048397368,0.006792613,0,0.012170098,0,0.080803793,0.01839666,0.009905894,0.335526781,0.167834147,0.472723413,0.995542348,0.071605462,1,0.960164155,0.020802377,0.999716974,0.177386259,0.97240501,0.047619048,1,0.363121772,0.356329159,0.062619401,0.972121984,0.536333404,0.160900021,0.975376778,0.041392486,0.74315432,0.02417154,0.000212269,0.082289677,0.203000071,0.130050237,0.965683153,0.030354489,0.020873134,0.871718673,0.910634685,0.102950541,0.973112573,0.499893865,0.754970636,0.22493455,0.662421284,0.96044718,0.975376778,0.970777613,0.129979481,1,0.425033609,0.957616925,0.974315432,0.096582467,0.091912545,0.042029293,1,0.968159626,0.368357744,0.070685629,0.945163801,0.261798627,0.314441378,0.975376778,0.328168117,0.03445836,0.967593575,0.958819783,0.038845256,0.024835491,0.024835491,0.040543409,1,0.026109106,0.012594637,0.008136984,0.011674804,0.024835491,0.028019529,0.057595698,0.132597467,0.019316493,0.000212269,0.528691714,0.000212269,0.000212269,0.452416331,0.326682233,0.024835491,0.064246798,0.964975589,0.933772023,0.798698083,0.974952239,0.655982452,0.507889337,0.000212269,0.000212269,0.040472653
Lampadena_speculigera,0.186510571,0.073668473,0.723575696,0,0.719514559,0.135997897,0.661168435,0.069873177,0.166084038,0.330762408,0.03796572,0.854414728,0.026778798,0.000773839,0.631719309,0.750444253,0.483661014,0.866497882,0.042814565,0.316394203,0,0.541826982,0.518465433,0.64140144,0.409411126,0.031925733,0.707227732,0.850696382,0.285014421,0.014209688,0.296621768,0.706450206,0.807586896,0.021660236,0.267004235,0.018874661,0.710357418,0.797065268,0.738846432,0.046998119,0.861123397,0,0.310332066,0.667434224,0.037671012,0.274158967,0.745364041,0.026754488,0.052963405,0.004784736,0.039274851,0.316723157,0.582284617,0.397939343,0.023261433,0.031762679,0.222461366,0.820326956,0.001186648,0.139636894,0.199379826,0.441137943,0.885320646,0.899275716,0.625760678,0.721169215,0.756103738,0.002874395,0.503138871,0.287732466,0.418404418,0.27516873,0.17019502,0.619163182,0.840267148,6.54E-05,0.737247251,0.822676492,0.797488208,0.504833635,0.136621299,0.527347169,0.700695248,0.332536228,0.667816045,0.731209918,0.42883157,0.847381232,0.363121772,1,0.438429954,0.803775078,0.7627719,0.675957636,0.950184918,0.783525321,0.006578947,0.913391331,0.459259259,0.003012572,0.864713752,0.737281197,0.039768806,0.275527647,0.005071254,0.004102662,0.741320448,0.853028425,0.022210213,0.328154279,0.31782983,0.125220931,0.672758931,0.754830033,0.703663524,0.906506811,0.909173681,0.830507045,0.454560407,0.688792683,0.702232974,0.501794557,0.008598308,0.048084352,0.003878116,0.58630615,0.328295259,0.585383322,0.999192897,0.577765116,0.085040267,0.718568819,0.86216275,0.765021429,7.17E-05,0.283168666,0.444932653,0.006922246,0.002145833,0.001677115,0.791720972,0.82328166,0.001891154,0.442236204,1,0.286706709,0.001762049,0.675842736,0.41805248,0.743530185,0.387863988,0.025032703,0.490876103,0.008035376,0.013445519,0.659957432,0.854884217,0.021507194,0.059417165,0.343951169,0.256501231,0.810905883,0.813865376,0.50419709,0.271174891,0.002609422,0.002930141,0.002001123
